type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,39049001902,White,55,2021-01-10,0,0,2021-02-13
Census Tract,39049001902,White,56,2021-01-17,0,0,2021-02-13
Census Tract,39049001902,White,57,2021-01-24,0,0,2021-02-13
Census Tract,39049001902,White,58,2021-01-31,0,0.333333333333333,2021-02-13
Census Tract,39049001902,White,59,2021-02-07,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,1,2019-12-29,0,0,2021-02-13
Census Tract,39049002000,White,2,2020-01-05,0,0,2021-02-13
Census Tract,39049002000,White,3,2020-01-12,0,0,2021-02-13
Census Tract,39049002000,White,4,2020-01-19,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,5,2020-01-26,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,6,2020-02-02,0,0,2021-02-13
Census Tract,39049002000,White,7,2020-02-09,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,8,2020-02-16,0,0,2021-02-13
Census Tract,39049002000,White,9,2020-02-23,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,10,2020-03-01,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,11,2020-03-08,0,0.666666666666667,2021-02-13
Census Tract,39049002000,White,12,2020-03-15,0,0,2021-02-13
Census Tract,39049002000,White,13,2020-03-22,0,0.666666666666667,2021-02-13
Census Tract,39049002000,White,14,2020-03-29,0,0,2021-02-13
Census Tract,39049002000,White,15,2020-04-05,0,0,2021-02-13
Census Tract,39049002000,White,16,2020-04-12,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,17,2020-04-19,0,0,2021-02-13
Census Tract,39049002000,White,18,2020-04-26,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,19,2020-05-03,0,0,2021-02-13
Census Tract,39049002000,White,20,2020-05-10,0,0,2021-02-13
Census Tract,39049002000,White,21,2020-05-17,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,22,2020-05-24,0,0,2021-02-13
Census Tract,39049002000,White,23,2020-05-31,0,0.666666666666667,2021-02-13
Census Tract,39049002000,White,24,2020-06-07,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,25,2020-06-14,1,0.333333333333333,2021-02-13
Census Tract,39049002000,White,26,2020-06-21,0,0,2021-02-13
Census Tract,39049002000,White,27,2020-06-28,0,0,2021-02-13
Census Tract,39049002000,White,28,2020-07-05,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,29,2020-07-12,0,0,2021-02-13
Census Tract,39049002000,White,30,2020-07-19,0,0,2021-02-13
Census Tract,39049002000,White,31,2020-07-26,0,0.666666666666667,2021-02-13
Census Tract,39049002000,White,32,2020-08-02,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,33,2020-08-09,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,34,2020-08-16,0,0,2021-02-13
Census Tract,39049002000,White,35,2020-08-23,0,0,2021-02-13
Census Tract,39049002000,White,36,2020-08-30,0,0,2021-02-13
Census Tract,39049002000,White,37,2020-09-06,0,0,2021-02-13
Census Tract,39049002000,White,38,2020-09-13,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,39,2020-09-20,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,40,2020-09-27,0,0,2021-02-13
Census Tract,39049002000,White,41,2020-10-04,0,0,2021-02-13
Census Tract,39049002000,White,42,2020-10-11,0,0,2021-02-13
Census Tract,39049002000,White,43,2020-10-18,0,0,2021-02-13
Census Tract,39049002000,White,44,2020-10-25,0,0,2021-02-13
Census Tract,39049002000,White,45,2020-11-01,0,0,2021-02-13
Census Tract,39049002000,White,46,2020-11-08,0,0,2021-02-13
Census Tract,39049002000,White,47,2020-11-15,0,0,2021-02-13
Census Tract,39049002000,White,48,2020-11-22,0,0.333333333333333,2021-02-13
Census Tract,39049002000,White,49,2020-11-29,0,0.666666666666667,2021-02-13
Census Tract,39049002000,White,50,2020-12-06,0,0,2021-02-13
Census Tract,39049002000,White,51,2020-12-13,0,1,2021-02-13
Census Tract,39049002000,White,52,2020-12-20,10,0,2021-02-13
Census Tract,39049002000,White,53,2020-12-27,1,0,2021-02-13
Census Tract,39049002000,White,54,2021-01-03,0,0,2021-02-13
Census Tract,39049002000,White,55,2021-01-10,0,0,2021-02-13
Census Tract,39049002000,White,56,2021-01-17,0,0,2021-02-13
Census Tract,39049002000,White,57,2021-01-24,0,0.666666666666667,2021-02-13
Census Tract,39049002000,White,58,2021-01-31,1,0,2021-02-13
Census Tract,39049002000,White,59,2021-02-07,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,1,2019-12-29,0,0,2021-02-13
Census Tract,39049002100,White,2,2020-01-05,0,0,2021-02-13
Census Tract,39049002100,White,3,2020-01-12,1,0,2021-02-13
Census Tract,39049002100,White,4,2020-01-19,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,5,2020-01-26,0,0,2021-02-13
Census Tract,39049002100,White,6,2020-02-02,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,7,2020-02-09,0,0,2021-02-13
Census Tract,39049002100,White,8,2020-02-16,0,0,2021-02-13
Census Tract,39049002100,White,9,2020-02-23,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,10,2020-03-01,0,0,2021-02-13
Census Tract,39049002100,White,11,2020-03-08,0,0,2021-02-13
Census Tract,39049002100,White,12,2020-03-15,1,0.666666666666667,2021-02-13
Census Tract,39049002100,White,13,2020-03-22,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,14,2020-03-29,0,0,2021-02-13
Census Tract,39049002100,White,15,2020-04-05,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,16,2020-04-12,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,17,2020-04-19,0,0,2021-02-13
Census Tract,39049002100,White,18,2020-04-26,0,0,2021-02-13
Census Tract,39049002100,White,19,2020-05-03,0,0,2021-02-13
Census Tract,39049002100,White,20,2020-05-10,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,21,2020-05-17,0,0,2021-02-13
Census Tract,39049002100,White,22,2020-05-24,0,1,2021-02-13
Census Tract,39049002100,White,23,2020-05-31,0,0,2021-02-13
Census Tract,39049002100,White,24,2020-06-07,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,25,2020-06-14,0,0,2021-02-13
Census Tract,39049002100,White,26,2020-06-21,0,0.666666666666667,2021-02-13
Census Tract,39049002100,White,27,2020-06-28,0,0,2021-02-13
Census Tract,39049002100,White,28,2020-07-05,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,29,2020-07-12,0,0,2021-02-13
Census Tract,39049002100,White,30,2020-07-19,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,31,2020-07-26,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,32,2020-08-02,0,0,2021-02-13
Census Tract,39049002100,White,33,2020-08-09,0,0,2021-02-13
Census Tract,39049002100,White,34,2020-08-16,0,0,2021-02-13
Census Tract,39049002100,White,35,2020-08-23,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,36,2020-08-30,0,0,2021-02-13
Census Tract,39049002100,White,37,2020-09-06,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,38,2020-09-13,2,0,2021-02-13
Census Tract,39049002100,White,39,2020-09-20,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,40,2020-09-27,0,0,2021-02-13
Census Tract,39049002100,White,41,2020-10-04,0,0,2021-02-13
Census Tract,39049002100,White,42,2020-10-11,1,0.333333333333333,2021-02-13
Census Tract,39049002100,White,43,2020-10-18,0,0,2021-02-13
Census Tract,39049002100,White,44,2020-10-25,2,0,2021-02-13
Census Tract,39049002100,White,45,2020-11-01,0,0,2021-02-13
Census Tract,39049002100,White,46,2020-11-08,1,0,2021-02-13
Census Tract,39049002100,White,47,2020-11-15,0,0,2021-02-13
Census Tract,39049002100,White,48,2020-11-22,0,0,2021-02-13
Census Tract,39049002100,White,49,2020-11-29,0,0,2021-02-13
Census Tract,39049002100,White,50,2020-12-06,0,0.666666666666667,2021-02-13
Census Tract,39049002100,White,51,2020-12-13,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,52,2020-12-20,0,0,2021-02-13
Census Tract,39049002100,White,53,2020-12-27,0,0,2021-02-13
Census Tract,39049002100,White,54,2021-01-03,0,0,2021-02-13
Census Tract,39049002100,White,55,2021-01-10,0,0,2021-02-13
Census Tract,39049002100,White,56,2021-01-17,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,57,2021-01-24,2,0,2021-02-13
Census Tract,39049002100,White,58,2021-01-31,0,0.333333333333333,2021-02-13
Census Tract,39049002100,White,59,2021-02-07,0,0,2021-02-13
Census Tract,39049002200,White,1,2019-12-29,0,0,2021-02-13
Census Tract,39049002200,White,2,2020-01-05,0,0.333333333333333,2021-02-13
Census Tract,39049002200,White,3,2020-01-12,0,0,2021-02-13
Census Tract,39049002200,White,4,2020-01-19,1,0.666666666666667,2021-02-13
Census Tract,39049002200,White,5,2020-01-26,0,0,2021-02-13
Census Tract,39049002200,White,6,2020-02-02,0,0.666666666666667,2021-02-13
Census Tract,39049002200,White,7,2020-02-09,0,0.333333333333333,2021-02-13
Census Tract,39049002200,White,8,2020-02-16,0,0.666666666666667,2021-02-13
Census Tract,39049002200,White,9,2020-02-23,0,0.333333333333333,2021-02-13
Census Tract,39049002200,White,10,2020-03-01,1,0.333333333333333,2021-02-13
Census Tract,39049002200,White,11,2020-03-08,0,0,2021-02-13
Census Tract,39049002200,White,12,2020-03-15,1,0.666666666666667,2021-02-13
Census Tract,39049002200,White,13,2020-03-22,0,0,2021-02-13
Census Tract,39049002200,White,14,2020-03-29,0,0,2021-02-13
Census Tract,39049002200,White,15,2020-04-05,0,0,2021-02-13
Census Tract,39049002200,White,16,2020-04-12,0,1,2021-02-13
Census Tract,39049002200,White,17,2020-04-19,0,0,2021-02-13
Census Tract,39049002200,White,18,2020-04-26,1,0,2021-02-13
Census Tract,39049002200,White,19,2020-05-03,1,0.333333333333333,2021-02-13
Census Tract,39049002200,White,20,2020-05-10,0,0,2021-02-13
Census Tract,39049002200,White,21,2020-05-17,1,0,2021-02-13
Census Tract,39049002200,White,22,2020-05-24,0,0,2021-02-13
Census Tract,39049002200,White,23,2020-05-31,1,0.333333333333333,2021-02-13
Census Tract,39049002200,White,24,2020-06-07,0,0,2021-02-13
Census Tract,39049002200,White,25,2020-06-14,0,0.666666666666667,2021-02-13
Census Tract,39049002200,White,26,2020-06-21,0,0,2021-02-13
Census Tract,39049002200,White,27,2020-06-28,0,0.333333333333333,2021-02-13
Census Tract,39049002200,White,28,2020-07-05,0,0.333333333333333,2021-02-13
Census Tract,39049002200,White,29,2020-07-12,0,0,2021-02-13
Census Tract,39049002200,White,30,2020-07-19,0,0,2021-02-13
Census Tract,39049002200,White,31,2020-07-26,0,0,2021-02-13
Census Tract,39049002200,White,32,2020-08-02,2,0.333333333333333,2021-02-13
Census Tract,39049002200,White,33,2020-08-09,0,0.666666666666667,2021-02-13
Census Tract,39049002200,White,34,2020-08-16,0,0,2021-02-13
Census Tract,39049002200,White,35,2020-08-23,0,0,2021-02-13
Census Tract,39049002200,White,36,2020-08-30,0,0.666666666666667,2021-02-13
Census Tract,39049002200,White,37,2020-09-06,0,0,2021-02-13
Census Tract,39049002200,White,38,2020-09-13,1,0.333333333333333,2021-02-13
Census Tract,39049002200,White,39,2020-09-20,0,0.333333333333333,2021-02-13
Census Tract,39049002200,White,40,2020-09-27,0,0,2021-02-13
Census Tract,39049002200,White,41,2020-10-04,0,0,2021-02-13
Census Tract,39049002200,White,42,2020-10-11,0,0.666666666666667,2021-02-13
Census Tract,39049002200,White,43,2020-10-18,0,1.33333333333333,2021-02-13
Census Tract,39049002200,White,44,2020-10-25,0,0.666666666666667,2021-02-13
Census Tract,39049002200,White,45,2020-11-01,2,0.333333333333333,2021-02-13
Census Tract,39049002200,White,46,2020-11-08,0,0,2021-02-13
Census Tract,39049002200,White,47,2020-11-15,0,0,2021-02-13
Census Tract,39049002200,White,48,2020-11-22,0,0,2021-02-13
Census Tract,39049002200,White,49,2020-11-29,1,0,2021-02-13
Census Tract,39049002200,White,50,2020-12-06,1,0,2021-02-13
Census Tract,39049002200,White,51,2020-12-13,1,0,2021-02-13
Census Tract,39049002200,White,52,2020-12-20,0,0,2021-02-13
Census Tract,39049002200,White,53,2020-12-27,1,0.666666666666667,2021-02-13
Census Tract,39049002200,White,54,2021-01-03,0,0,2021-02-13
Census Tract,39049002200,White,55,2021-01-10,0,0.333333333333333,2021-02-13
Census Tract,39049002200,White,56,2021-01-17,0,0.666666666666667,2021-02-13
Census Tract,39049002200,White,57,2021-01-24,1,0,2021-02-13
Census Tract,39049002200,White,58,2021-01-31,0,0.666666666666667,2021-02-13
Census Tract,39049002200,White,59,2021-02-07,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,1,2019-12-29,0,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,2,2020-01-05,0,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,3,2020-01-12,0,1.33333333333333,2021-02-13
Census Tract,39049002300,Black,4,2020-01-19,0,0,2021-02-13
Census Tract,39049002300,Black,5,2020-01-26,2,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,6,2020-02-02,1,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,7,2020-02-09,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,8,2020-02-16,1,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,9,2020-02-23,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,10,2020-03-01,0,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,11,2020-03-08,0,2,2021-02-13
Census Tract,39049002300,Black,12,2020-03-15,0,2,2021-02-13
Census Tract,39049002300,Black,13,2020-03-22,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,14,2020-03-29,1,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,15,2020-04-05,0,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,16,2020-04-12,1,1.33333333333333,2021-02-13
Census Tract,39049002300,Black,17,2020-04-19,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,18,2020-04-26,0,1,2021-02-13
Census Tract,39049002300,Black,19,2020-05-03,0,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,20,2020-05-10,1,1.66666666666667,2021-02-13
Census Tract,39049002300,Black,21,2020-05-17,0,2,2021-02-13
Census Tract,39049002300,Black,22,2020-05-24,1,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,23,2020-05-31,1,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,24,2020-06-07,0,1,2021-02-13
Census Tract,39049002300,Black,25,2020-06-14,0,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,26,2020-06-21,1,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,27,2020-06-28,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,28,2020-07-05,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,29,2020-07-12,0,1.33333333333333,2021-02-13
Census Tract,39049002300,Black,30,2020-07-19,0,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,31,2020-07-26,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,32,2020-08-02,0,1.33333333333333,2021-02-13
Census Tract,39049002300,Black,33,2020-08-09,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,34,2020-08-16,0,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,35,2020-08-23,0,1,2021-02-13
Census Tract,39049002300,Black,36,2020-08-30,1,1.66666666666667,2021-02-13
Census Tract,39049002300,Black,37,2020-09-06,1,2,2021-02-13
Census Tract,39049002300,Black,38,2020-09-13,2,1,2021-02-13
Census Tract,39049002300,Black,39,2020-09-20,0,1.66666666666667,2021-02-13
Census Tract,39049002300,Black,40,2020-09-27,1,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,41,2020-10-04,0,1,2021-02-13
Census Tract,39049002300,Black,42,2020-10-11,0,1.66666666666667,2021-02-13
Census Tract,39049002300,Black,43,2020-10-18,5,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,44,2020-10-25,2,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,45,2020-11-01,1,1,2021-02-13
Census Tract,39049002300,Black,46,2020-11-08,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,47,2020-11-15,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,48,2020-11-22,1,0,2021-02-13
Census Tract,39049002300,Black,49,2020-11-29,2,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,50,2020-12-06,3,1,2021-02-13
Census Tract,39049002300,Black,51,2020-12-13,1,1.33333333333333,2021-02-13
Census Tract,39049002300,Black,52,2020-12-20,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,53,2020-12-27,3,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,54,2021-01-03,1,1.33333333333333,2021-02-13
Census Tract,39049002300,Black,55,2021-01-10,0,1,2021-02-13
Census Tract,39049002300,Black,56,2021-01-17,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,57,2021-01-24,0,0.333333333333333,2021-02-13
Census Tract,39049002300,Black,58,2021-01-31,0,0.666666666666667,2021-02-13
Census Tract,39049002300,Black,59,2021-02-07,0,0.333333333333333,2021-02-13
Census Tract,39049002510,Black,1,2019-12-29,0,0.666666666666667,2021-02-13
Census Tract,39049002510,Black,2,2020-01-05,0,1,2021-02-13
Census Tract,39049002510,Black,3,2020-01-12,0,2.33333333333333,2021-02-13
Census Tract,39049002510,Black,4,2020-01-19,0,0.666666666666667,2021-02-13
Census Tract,39049002510,Black,5,2020-01-26,0,0.666666666666667,2021-02-13
Census Tract,39049002510,Black,6,2020-02-02,1,0,2021-02-13
Census Tract,39049002510,Black,7,2020-02-09,2,1,2021-02-13
Census Tract,39049002510,Black,8,2020-02-16,0,0,2021-02-13
Census Tract,39049002510,Black,9,2020-02-23,2,1.33333333333333,2021-02-13
Census Tract,39049002510,Black,10,2020-03-01,0,1.66666666666667,2021-02-13
Census Tract,39049002510,Black,11,2020-03-08,0,2,2021-02-13
Census Tract,39049002510,Black,12,2020-03-15,0,1,2021-02-13
Census Tract,39049002510,Black,13,2020-03-22,0,1,2021-02-13
Census Tract,39049002510,Black,14,2020-03-29,0,0.333333333333333,2021-02-13
Census Tract,39049002510,Black,15,2020-04-05,0,0,2021-02-13
Census Tract,39049002510,Black,16,2020-04-12,0,1.33333333333333,2021-02-13
Census Tract,39049002510,Black,17,2020-04-19,1,2.33333333333333,2021-02-13
Census Tract,39049002510,Black,18,2020-04-26,0,0.333333333333333,2021-02-13
Census Tract,39049002510,Black,19,2020-05-03,1,1.66666666666667,2021-02-13
Census Tract,39049002510,Black,20,2020-05-10,0,2.66666666666667,2021-02-13
Census Tract,39049002510,Black,21,2020-05-17,1,2,2021-02-13
Census Tract,39049002510,Black,22,2020-05-24,0,1.66666666666667,2021-02-13
Census Tract,39049002510,Black,23,2020-05-31,0,1.33333333333333,2021-02-13
Census Tract,39049002510,Black,24,2020-06-07,2,0.666666666666667,2021-02-13
Census Tract,39049002510,Black,25,2020-06-14,0,1,2021-02-13
Census Tract,39049002510,Black,26,2020-06-21,0,1.33333333333333,2021-02-13
Census Tract,39049002510,Black,27,2020-06-28,1,0.666666666666667,2021-02-13
Census Tract,39049002510,Black,28,2020-07-05,1,2.33333333333333,2021-02-13
Census Tract,39049002510,Black,29,2020-07-12,0,1.66666666666667,2021-02-13
Census Tract,39049002510,Black,30,2020-07-19,0,1.66666666666667,2021-02-13
Census Tract,39049002510,Black,31,2020-07-26,2,1.66666666666667,2021-02-13
Census Tract,39049002510,Black,32,2020-08-02,0,1.66666666666667,2021-02-13
Census Tract,39049002510,Black,33,2020-08-09,0,2.33333333333333,2021-02-13
