GEO_FIPS,Geo_QName,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009,SE_A10024_001,SE_A10024_002,SE_A10024_003,SE_A10024_004,SE_A10024_005,SE_A10024_006,SE_A10024_007,SE_A10024_008,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A10044_001,SE_A10044_002,SE_A10044_003,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,SE_B18002_001,SE_B18002_002,SE_B18002_003,SE_A13004_001,SE_A13004_002,SE_A13004_003,SE_A13004_004,SE_A13004_005,SE_A13004_006,SE_A13004_007,SE_A13001A_001,SE_A13001A_002,SE_A13001A_003,SE_A13001B_001,SE_A13001B_002,SE_A13001B_003,SE_A13001C_001,SE_A13001C_002,SE_A13001C_003,SE_A13001D_001,SE_A13001D_002,SE_A13001D_003,SE_A13001E_001,SE_A13001E_002,SE_A13001E_003,SE_A13001F_001,SE_A13001F_002,SE_A13001F_003,SE_A13001G_001,SE_A13001G_002,SE_A13001G_003,SE_A13001H_001,SE_A13001H_002,SE_A13001H_003,SE_A13001I_001,SE_A13001I_002,SE_A13001I_003,SE_A10062B_001
39035160300,Census Tract 1603,1722,1722,8267.268,0.2082913125,772,464,327,137,29,108,308,138,170,772,236,307,119,83,24,3,0,53958,53958,59219,31442,,,,,,86094,57000,842,772,70,336,9,175,79,51,22,336,79,51,1722,156,88,81,68,172,1157,1578,325,1253,63,0,63,9,0,9,17,0,17,0,0,0,12,0,12,43,0,43,56,6,50,1542,319,1223,729
39035160400,Census Tract 1604,3335,3335,7561.238,0.441065364,1491,730,495,235,88,147,761,257,504,1491,542,536,183,132,72,26,0,63085,63085,63070,,,,,,111964,94167,63022,1610,1491,119,761,26,514,160,61,0,761,160,61,3335,95,48,24,278,312,2578,3098,126,2972,68,1,67,0,0,0,19,0,19,0,0,0,0,0,0,150,40,110,168,0,168,2949,126,2823,1386
39035160500,Census Tract 1605,3839,3839,8362.171,0.4590913163,1960,684,579,105,20,85,1276,496,780,1960,1028,539,186,110,76,21,0,47562,47562,46991,41563,,250001,,,50500,,47269,2088,1960,128,1169,45,540,259,274,51,1169,259,274,3688,195,125,187,337,148,2696,3320,441,2879,232,28,204,15,0,15,47,0,47,0,0,0,0,0,0,74,38,36,70,17,53,3290,432,2858,1763
39035160601,Census Tract 1606.01,4838,4838,21570.27,0.2242902284,3521,633,435,198,95,103,2888,1122,1766,3521,2502,831,125,63,0,0,0,47188,47188,48811,,,,,,,,49142,3990,3521,469,2643,129,1459,397,558,100,2643,397,558,4838,345,371,278,460,361,3023,3997,842,3155,326,115,211,47,0,47,230,9,221,0,0,0,38,18,20,200,10,190,378,242,136,3666,627,3039,3640
39035160602,Census Tract 1606.02,3025,3025,12162.04,0.2487247045,1566,534,310,224,115,109,1032,560,472,1566,859,424,158,66,42,0,17,37000,37000,41779,29886,,,,,34565,,37778,1699,1566,133,1247,31,634,267,248,67,1247,267,248,2964,322,404,207,389,163,1479,2078,491,1587,456,294,162,0,0,0,13,0,13,0,0,0,20,0,20,397,148,249,307,107,200,1860,445,1415,2217
39035160700,Census Tract 1607,1627,1627,8774.446,0.1854247973,1004,240,168,72,12,60,764,380,384,1004,554,334,98,18,0,0,0,45331,45331,45147,52614,,,,,,,45147,1115,1004,111,822,36,571,122,67,26,822,122,67,1627,85,32,52,98,129,1231,1551,169,1382,47,0,47,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,6,0,6,1545,169,1376,1185
39035160800,Census Tract 1608,944,944,5785.971,0.1631532656,537,184,148,36,10,26,353,149,204,537,312,116,69,29,11,0,0,53170,53170,52679,,,,,,,53036,52917,556,537,19,316,21,148,97,50,0,316,97,50,938,16,43,38,60,75,706,908,95,813,5,0,5,2,2,0,7,0,7,0,0,0,7,0,7,9,0,9,24,0,24,898,95,803,433
39035160900,Census Tract 1609,3653,3653,5666.874,0.64462345,1658,828,666,162,58,104,830,349,481,1658,702,482,246,83,97,11,37,58935,58935,59931,,,,,,,82070,58773,1757,1658,99,866,16,406,181,190,73,866,181,190,3626,33,89,283,351,351,2519,3377,348,3029,111,27,84,0,0,0,5,0,5,0,0,0,45,11,34,88,19,69,172,11,161,3261,348,2913,1728
39035161000,Census Tract 1610,1647,1647,11446.04,0.1438925586,740,385,289,96,20,76,355,185,170,740,243,296,90,79,15,17,0,85268,85268,87054,,,,,,,,87232,807,740,67,253,7,177,19,44,6,253,19,44,1647,48,14,80,53,97,1355,1523,83,1440,70,51,19,0,0,0,30,8,22,0,0,0,0,0,0,24,0,24,89,6,83,1434,77,1357,488
39035161100,Census Tract 1611,3588,3588,10245.33,0.3502081863,1582,965,722,243,44,199,617,283,334,1582,473,611,252,179,58,9,0,72429,72429,72729,,,,,,180962,,72541,1711,1582,129,494,34,322,35,103,0,494,35,103,3588,160,0,43,148,217,3020,3426,190,3236,32,5,27,0,0,0,36,8,28,0,0,0,0,0,0,94,0,94,231,62,169,3195,128,3067,910
39035161200,Census Tract 1612,2613,2613,9570.355,0.2730306086,1192,619,423,196,94,102,573,302,271,1192,450,398,176,105,30,33,0,61638,61638,62478,,,,,,,61159,66213,1408,1192,216,462,28,270,71,57,36,462,71,57,2613,123,53,75,146,250,1966,2507,251,2256,71,0,71,0,0,0,12,0,12,0,0,0,6,0,6,17,0,17,107,11,96,2406,240,2166,801
39035161300,Census Tract 1613,2997,2997,9677.086,0.3097006627,1333,745,520,225,47,178,588,269,319,1333,434,524,170,127,52,26,0,51334,51334,50760,,,,,,,,50895,1410,1333,77,580,9,323,77,119,52,580,77,119,2959,216,60,277,144,231,2031,2542,367,2175,160,33,127,0,0,0,86,11,75,0,0,0,7,7,0,164,135,29,151,121,30,2473,328,2145,1122
39035161400,Census Tract 1614,3234,3234,8980.951,0.3600954908,1425,719,543,176,44,132,706,344,362,1425,485,577,163,44,112,14,30,55344,55344,61765,38056,,,,,,32198,61985,1556,1425,131,689,35,275,246,95,38,689,246,95,3234,77,56,104,446,528,2023,2843,218,2625,220,0,220,0,0,0,38,0,38,0,0,0,37,0,37,96,19,77,112,19,93,2811,218,2593,1605
39035161500,Census Tract 1615,3743,3743,9578.512,0.3907705364,1758,784,640,144,19,125,974,493,481,1758,754,516,266,130,69,13,10,53942,53942,57267,42083,,,,,,39712,61349,1982,1758,224,901,7,590,164,113,27,901,164,113,3680,159,60,79,377,324,2681,3485,270,3215,71,4,67,0,0,0,68,10,58,0,0,0,0,0,0,56,14,42,216,56,160,3293,228,3065,1536
39035161600,Census Tract 1616,1951,1951,10998.2,0.1773927138,879,429,311,118,38,80,450,249,201,879,362,244,136,74,38,0,25,40438,40438,45673,8242,,,,,,,46250,1056,879,177,562,19,302,163,70,8,562,163,70,1951,312,66,126,153,165,1129,1484,180,1304,183,151,32,35,0,35,61,10,51,0,0,0,23,0,23,165,163,2,109,5,104,1432,175,1257,1154
39035161700,Census Tract 1617,2136,2136,13505.49,0.1581578756,883,451,226,225,66,159,432,219,213,883,286,300,142,53,85,17,0,40224,40224,46458,39342,,,,,,,46944,1002,883,119,601,19,302,80,157,43,601,80,157,2136,293,169,78,289,343,964,1637,353,1284,378,126,252,0,0,0,55,39,16,0,0,0,4,0,4,62,22,40,118,20,98,1530,333,1197,1454
39035161800,Census Tract 1618,1325,1325,6877.043,0.1926700046,600,300,135,165,55,110,300,196,104,600,251,149,99,52,36,8,5,29032,29032,29355,18750,,36912,,,23125,,29556,676,600,76,508,44,160,148,156,0,508,148,156,1325,123,155,181,298,182,386,932,312,620,102,26,76,15,15,0,179,38,141,0,0,0,7,0,7,90,68,22,231,148,83,777,227,550,1058
39035170101,Census Tract 1701.01,2606,2606,4009.991,0.6498767562,1302,682,471,211,101,110,620,196,424,1302,580,356,233,105,28,0,0,64231,64231,65956,54853,,,,,,,66324,1375,1302,73,244,18,114,82,17,13,244,82,17,2606,24,0,0,240,152,2190,1971,24,1947,445,0,445,29,0,29,57,0,57,0,0,0,82,0,82,22,0,22,112,0,112,1941,24,1917,452
39035170102,Census Tract 1701.02,4812,4812,4381.882,1.0981583698,2090,1450,1159,291,92,199,640,219,421,2090,602,788,394,222,84,0,0,84076,84076,84239,115804,,,,,,,84239,2104,2090,14,159,0,116,15,15,13,159,15,15,4807,152,30,15,114,375,4121,4046,163,3883,656,34,622,0,0,0,0,0,0,0,0,0,0,0,0,105,0,105,0,0,0,4046,163,3883,442
39035170201,Census Tract 1702.01,2327,2327,1378.777,1.6877271246,1139,655,543,112,31,81,484,70,414,1139,449,525,66,31,12,35,21,81953,81953,80938,95774,,,,,,,80938,1346,1139,207,68,0,54,7,7,0,68,7,7,2325,26,1,8,35,137,2118,1846,33,1813,370,2,368,0,0,0,37,0,37,0,0,0,9,0,9,63,0,63,33,0,33,1846,33,1813,293
39035170202,Census Tract 1702.02,3788,3788,3801.741,0.9963856975,1861,1006,834,172,15,157,855,295,560,1861,773,766,143,110,69,0,0,60573,60573,59647,,,98977,,,,,59647,1966,1861,105,506,11,208,167,85,35,506,167,85,3609,84,2,7,160,264,3092,3153,74,3079,240,19,221,0,0,0,183,0,183,0,0,0,0,0,0,33,0,33,23,0,23,3130,74,3056,673
39035171102,Census Tract 1711.02,4991,4991,4642.097,1.0751605799,2012,1264,641,623,128,495,748,276,472,2012,687,550,207,469,68,31,0,41173,41173,31797,42173,,,,,,,29754,2323,2012,311,738,0,338,107,243,50,738,107,243,4991,337,442,50,826,952,2384,950,83,867,3873,681,3192,0,0,0,0,0,0,0,0,0,0,0,0,168,65,103,99,65,34,916,83,833,2063
39035171103,Census Tract 1711.03,3380,3380,4588.362,0.7366462702,1401,800,441,359,82,277,601,284,317,1401,575,413,120,149,103,41,0,42618,42618,43068,40667,,,,,,,47650,1692,1401,291,691,15,288,111,237,40,691,111,237,3297,382,141,454,351,428,1541,619,141,478,2544,836,1708,0,0,0,0,0,0,0,0,0,28,0,28,106,0,106,100,61,39,558,80,478,1917
39035171104,Census Tract 1711.04,4450,4450,7204.242,0.617691665,1703,1080,365,715,117,598,623,254,369,1703,576,431,338,210,48,100,0,38653,38653,44196,38706,,,,,32143,,44196,1965,1703,262,888,0,199,376,272,41,888,376,272,4450,647,316,410,703,270,2104,306,59,247,3969,1241,2728,0,0,0,19,0,19,0,0,0,0,0,0,156,73,83,56,0,56,306,59,247,2527
39035171203,Census Tract 1712.03,2540,2540,3624.984,0.7006928217,1057,518,308,210,24,186,539,275,264,1057,401,409,83,49,0,104,11,48194,48194,52891,41591,,,,,,,52891,1185,1057,128,447,21,186,103,124,13,447,103,124,2518,99,30,392,316,418,1263,734,70,664,1714,440,1274,0,0,0,21,0,21,0,0,0,11,11,0,38,0,38,18,11,7,727,70,657,1379
39035171204,Census Tract 1712.04,1940,1940,2911.971,0.6662154419,763,467,198,269,41,228,296,173,123,763,266,245,98,112,20,6,16,44570,44570,50880,41116,,,,,,,50880,959,763,196,235,0,91,107,31,6,235,107,31,1940,105,417,107,73,72,1166,484,41,443,1381,576,805,0,0,0,48,12,36,0,0,0,27,0,27,0,0,0,27,0,27,484,41,443,827
39035171205,Census Tract 1712.05,2762,2762,3998.897,0.6906904588,1286,676,403,273,108,165,610,227,383,1286,521,306,376,60,23,0,0,50031,50031,50833,50161,,,,,,,40917,1349,1286,63,589,13,409,82,64,21,589,82,64,2650,199,49,1,95,273,2033,785,88,697,1844,160,1684,1,1,0,0,0,0,0,0,0,0,0,0,20,0,20,88,0,88,697,88,609,1257
39035171206,Census Tract 1712.06,2320,2320,3391.891,0.6839842501,1137,607,300,307,132,175,530,153,377,1137,521,318,160,101,37,0,0,45057,45057,46818,44479,,,,,,,47725,1193,1137,56,296,7,146,60,34,49,296,60,34,2320,174,8,21,263,569,1285,1070,76,994,1129,100,1029,0,0,0,43,0,43,0,0,0,6,1,5,72,26,46,78,36,42,1026,67,959,577
39035172101,Census Tract 1721.01,2600,2600,5267.09,0.4936312446,1109,702,452,250,51,199,407,173,234,1109,390,283,267,116,46,7,0,59688,59688,63571,,,,,,,38281,64043,1143,1109,34,314,6,105,55,123,25,314,55,123,2600,107,48,304,263,168,1710,2151,192,1959,164,96,68,0,0,0,71,51,20,0,0,0,104,95,9,110,25,85,201,97,104,2056,192,1864,689
39035172102,Census Tract 1721.02,3351,3351,4900.937,0.6837467973,1580,891,611,280,70,210,689,353,336,1580,635,524,144,243,17,10,7,58026,58026,58224,51384,,,,,,,58224,1716,1580,136,553,8,319,73,120,33,553,73,120,3351,24,0,38,227,486,2576,2935,62,2873,361,0,361,0,0,0,22,0,22,0,0,0,0,0,0,33,0,33,112,0,112,2823,62,2761,1211
39035172103,Census Tract 1721.03,4583,4583,7473.176,0.6132599842,2690,897,584,313,113,200,1793,603,1190,2690,1599,789,105,144,36,17,0,42616,42616,38378,39554,,83494,,,,,38378,3081,2690,391,2213,52,1180,477,433,71,2213,477,433,4472,27,78,364,577,345,3081,3053,390,2663,701,61,640,26,0,26,663,18,645,0,0,0,11,0,11,18,0,18,0,0,0,3053,390,2663,3315
39035172201,Census Tract 1722.01,3525,3525,3944.957,0.8935458388,1423,874,664,210,48,162,549,192,357,1423,490,429,166,247,16,11,64,58818,58818,58581,75326,,,,,,,58986,1606,1423,183,310,17,213,37,8,35,310,37,8,3519,66,30,69,325,233,2796,3106,154,2952,226,5,221,0,0,0,47,6,41,0,0,0,13,0,13,127,0,127,124,0,124,3059,154,2905,993
39035172202,Census Tract 1722.02,4610,4610,3103.531,1.4854049517,2353,1117,784,333,70,263,1236,424,812,2353,1097,680,309,137,121,9,0,55721,55721,59258,41462,,,,,,65705,55913,2484,2353,131,1343,175,583,354,231,0,1343,354,231,4593,181,177,252,310,322,3351,3447,371,3076,985,154,831,0,0,0,35,14,21,0,0,0,88,71,17,38,0,38,401,71,330,3134,371,2763,2727
39035173103,Census Tract 1731.03,2636,2636,2072.513,1.2718858157,1180,608,492,116,61,55,572,246,326,1180,538,294,157,128,16,22,25,59700,59700,59450,,,,,,,,59900,1180,1180,0,342,0,192,86,24,40,342,86,24,2559,44,1,42,260,152,2060,2320,87,2233,163,0,163,0,0,0,33,0,33,0,0,0,7,0,7,36,0,36,115,0,115,2227,87,2140,724
39035173104,Census Tract 1731.04,4600,4600,1612.233,2.8531850341,2162,1109,902,207,84,123,1053,400,653,2162,918,764,183,210,25,50,12,67521,67521,67188,68250,,,,,,,67711,2267,2162,105,389,32,231,109,17,0,389,109,17,4369,70,14,106,189,348,3642,4148,190,3958,104,0,104,0,0,0,68,0,68,0,0,0,0,0,0,49,0,49,284,0,284,3913,190,3723,814
39035173105,Census Tract 1731.05,2299,2299,3565.58,0.6447759604,900,701,634,67,19,48,199,80,119,900,176,405,122,118,61,18,0,71154,71154,70705,,,,,,,126429,70449,925,900,25,36,0,7,15,0,14,36,15,0,2299,15,51,15,98,73,2047,2175,81,2094,25,0,25,0,0,0,34,0,34,0,0,0,49,0,49,16,0,16,106,0,106,2118,81,2037,125
39035173106,Census Tract 1731.06,3626,3626,3996.985,0.9071837398,1691,922,813,109,52,57,769,412,357,1691,641,478,334,211,0,27,0,62061,62061,49825,,,71863,,,,56944,49792,1784,1691,93,1000,62,624,122,166,26,1000,122,166,3626,84,19,29,301,225,2968,2223,110,2113,48,9,39,0,0,0,1164,0,1164,0,0,0,165,0,165,26,13,13,185,0,185,2200,110,2090,2029
39035173107,Census Tract 1731.07,2412,2412,1005.824,2.3980327322,1017,678,472,206,25,181,339,202,137,1017,328,377,132,147,21,12,0,61577,61577,61042,,,,,,,,61815,1025,1017,8,258,0,93,76,68,21,258,76,68,2283,79,47,70,224,160,1703,2243,186,2057,0,0,0,10,10,0,23,0,23,0,0,0,0,0,0,7,0,7,66,0,66,2177,186,1991,480
39035174103,Census Tract 1741.03,2947,2947,1469.453,2.0055077475,1157,703,586,117,56,61,454,125,329,1157,429,375,88,124,72,31,38,58813,58813,55446,,,82159,,,,,55446,1197,1157,40,239,0,35,0,204,0,239,0,204,2937,218,57,133,125,592,1812,2669,402,2267,60,6,54,0,0,0,190,0,190,0,0,0,0,0,0,18,0,18,16,0,16,2653,402,2251,489
39035174104,Census Tract 1741.04,2369,2369,3156.876,0.7504254846,832,613,507,106,12,94,219,60,159,832,188,327,117,95,60,11,34,74500,74500,73625,,,,,,,99375,72222,866,832,34,96,0,10,12,50,24,96,12,50,2293,81,71,142,111,268,1620,2168,280,1888,14,14,0,0,0,0,67,0,67,0,0,0,20,0,20,24,0,24,111,14,97,2077,266,1811,229
39035174105,Census Tract 1741.05,2919,2919,2895.062,1.0082687642,1039,803,709,94,28,66,236,67,169,1039,204,311,167,250,102,5,0,91985,91985,95417,,,101719,,,,81833,95972,1060,1039,21,54,0,13,22,0,19,54,22,0,2919,62,16,55,81,178,2527,2667,133,2534,54,0,54,0,0,0,89,0,89,0,0,0,0,0,0,109,0,109,141,0,141,2559,133,2426,155
39035174106,Census Tract 1741.06,2844,2844,3629.232,0.7836368354,1327,719,635,84,54,30,608,274,334,1327,513,409,174,213,18,0,0,73750,73750,71202,,,110417,,,,,71466,1399,1327,72,411,31,240,85,55,0,411,85,55,2844,107,9,20,168,150,2390,2713,136,2577,40,0,40,0,0,0,78,0,78,0,0,0,0,0,0,13,0,13,11,0,11,2702,136,2566,755
39035174107,Census Tract 1741.07,3376,3376,4103.681,0.8226760124,1496,932,732,200,74,126,564,300,264,1496,481,541,247,162,48,17,0,66957,66957,66522,,,,,,,,66902,1584,1496,88,146,14,65,33,8,26,146,33,8,3376,119,95,68,163,170,2761,3267,261,3006,0,0,0,0,0,0,36,0,36,0,0,0,6,0,6,67,21,46,121,0,121,3152,261,2891,433
39035174203,Census Tract 1742.03,2827,2827,2328.077,1.2143067844,1176,861,738,123,49,74,315,151,164,1176,286,507,158,168,33,16,8,84219,84219,85781,,,,,,,,85781,1198,1176,22,74,0,61,0,4,9,74,0,4,2827,59,0,32,30,139,2567,2666,91,2575,121,0,121,0,0,0,9,0,9,0,0,0,0,0,0,31,0,31,0,0,0,2666,91,2575,238
39035174204,Census Tract 1742.04,3532,3532,2773.957,1.2732715364,1365,1026,842,184,42,142,339,227,112,1365,266,542,250,199,85,23,0,74225,74225,73000,,,86875,,,,100682,72414,1375,1365,10,138,0,41,45,41,11,138,45,41,3532,60,160,78,131,129,2974,3182,136,3046,43,21,22,0,0,0,112,0,112,0,0,0,0,0,0,195,141,54,138,33,105,3099,136,2963,297
39035174205,Census Tract 1742.05,5218,5218,2900.403,1.799060459,2304,1218,935,283,49,234,1086,579,507,2304,938,711,291,104,161,49,50,53529,53529,54175,82750,,,,,,27278,54820,2355,2304,51,1206,47,557,337,216,49,1206,337,216,5218,411,405,343,367,448,3244,4763,1104,3659,148,33,115,0,0,0,91,22,69,0,0,0,106,0,106,110,0,110,597,273,324,4315,831,3484,2752
39035174206,Census Tract 1742.06,2427,2427,4136.539,0.5867224095,1081,680,384,296,127,169,401,211,190,1081,297,470,206,60,48,0,0,47310,47310,50313,,,94125,,,,,50229,1174,1081,93,560,19,288,149,82,22,560,149,82,2427,88,102,172,165,222,1678,2071,312,1759,94,0,94,0,0,0,138,0,138,0,0,0,16,0,16,108,50,58,46,13,33,2041,299,1742,1172
39035174207,Census Tract 1742.07,3251,3251,2275.831,1.428489244,1316,770,624,146,63,83,546,224,322,1316,527,391,152,141,11,76,18,60379,60379,61667,,,14519,,,,72361,61326,1485,1316,169,397,28,212,90,57,10,397,90,57,3027,17,73,157,236,313,2231,2777,225,2552,61,22,39,0,0,0,58,0,58,0,0,0,25,0,25,106,0,106,172,9,163,2630,216,2414,760
39035175103,Census Tract 1751.03,7227,7227,2050.997,3.5236522331,3329,1701,1252,449,145,304,1628,616,1012,3329,1340,1137,403,333,36,43,37,59336,59336,57247,,,105104,,,,,57485,3530,3329,201,1084,33,643,173,169,66,1084,173,169,7001,104,32,103,440,627,5695,6311,239,6072,225,0,225,15,0,15,258,0,258,0,0,0,0,0,0,192,0,192,66,0,66,6260,239,6021,1957
39035175104,Census Tract 1751.04,5626,5626,1915.432,2.937195848,2631,1419,1188,231,100,131,1212,534,678,2631,1007,1005,323,148,94,20,34,66360,66360,68060,53203,,89583,,,,,67802,2840,2631,209,1021,29,589,269,118,16,1021,269,118,5542,28,154,85,452,308,4515,4999,253,4746,290,14,276,0,0,0,152,0,152,0,0,0,18,0,18,83,0,83,40,0,40,4977,253,4724,1642
39035175105,Census Tract 1751.05,4584,4584,1687.994,2.7156488756,1794,1301,1184,117,36,81,493,310,183,1794,442,677,259,271,73,62,10,93667,93667,90469,,,156917,,,,,91563,1825,1794,31,182,25,89,32,26,10,182,32,26,4552,28,92,107,103,102,4120,4399,224,4175,10,2,8,0,0,0,120,0,120,0,0,0,13,1,12,10,0,10,65,13,52,4347,212,4135,398
39035175106,Census Tract 1751.06,3017,3017,2123.279,1.4209158498,1090,882,839,43,28,15,208,101,107,1090,204,370,224,201,47,25,19,101389,101389,100889,,,,,,,,101000,1119,1090,29,86,0,53,0,13,20,86,0,13,3017,26,4,44,21,83,2839,2961,74,2887,0,0,0,0,0,0,49,0,49,0,0,0,7,0,7,0,0,0,21,4,17,2947,70,2877,167
39035175201,Census Tract 1752.01,6543,6543,1084.441,6.033522163,2726,1647,1291,356,87,269,1079,652,427,2726,860,986,356,299,146,54,25,76489,76489,81708,20903,,,,,,,80958,2833,2726,107,725,71,493,72,48,41,725,72,48,6529,94,64,208,128,182,5853,5780,205,5575,88,19,69,23,0,23,489,142,347,0,0,0,0,0,0,149,0,149,199,0,199,5609,205,5404,1319
39035175202,Census Tract 1752.02,3255,3255,696.2543,4.6750158688,1337,925,805,120,17,103,412,190,222,1337,337,511,255,151,60,12,11,85069,85069,87361,,,,,,,23264,90063,1467,1337,130,418,8,182,95,125,8,418,95,125,3243,92,22,137,50,164,2778,3034,180,2854,42,9,33,0,0,0,118,62,56,0,0,0,0,0,0,49,0,49,63,21,42,2979,159,2820,747
39035176100,Census Tract 1761,2270,2270,1356.488,1.6734390275,873,602,504,98,26,72,271,114,157,873,226,286,180,77,75,29,0,86726,86726,85833,,,,,,,,83000,922,873,49,114,5,68,26,9,6,114,26,9,2270,56,1,42,63,23,2085,2194,96,2098,3,3,0,0,0,0,67,0,67,0,0,0,0,0,0,6,0,6,81,0,81,2113,96,2017,198
39035176200,Census Tract 1762,5590,5590,2649.7,2.109673095,2569,1418,1188,230,50,180,1151,380,771,2569,1074,848,252,211,133,0,51,62214,62214,62794,87115,,,,,,,62985,2684,2569,115,502,0,287,152,63,0,502,152,63,5558,92,64,22,526,198,4656,5320,143,5177,60,2,58,0,0,0,14,0,14,0,0,0,0,0,0,164,33,131,78,0,78,5242,143,5099,1134
39035177101,Census Tract 1771.01,4391,4391,2274.955,1.930148325,1980,1167,846,321,83,238,813,390,423,1980,673,712,317,200,51,27,0,55615,55615,56231,46757,,,,,,53229,57750,2090,1980,110,1119,45,603,230,187,54,1119,230,187,4391,258,170,363,292,601,2707,3380,577,2803,484,90,394,0,0,0,191,11,180,0,0,0,25,0,25,311,113,198,319,86,233,3136,491,2645,2475
39035177103,Census Tract 1771.03,4051,4051,5310.641,0.7628081675,1941,1022,655,367,18,349,919,540,379,1941,780,680,231,145,82,13,10,47254,47254,52031,25682,,,,,,31250,52557,1976,1941,35,940,38,387,239,190,86,940,239,190,4043,79,154,152,545,491,2622,3366,169,3197,260,104,156,0,0,0,36,0,36,0,0,0,192,32,160,189,80,109,328,32,296,3239,169,3070,1782
39035177104,Census Tract 1771.04,3327,3327,6039.951,0.5508322818,1349,855,536,319,111,208,494,221,273,1349,390,521,202,115,68,53,0,53569,53569,53810,,,,,,,91284,53057,1468,1349,119,260,30,63,76,43,48,260,76,43,3308,445,102,142,114,596,1909,3098,576,2522,48,38,10,0,0,0,24,0,24,0,0,0,37,0,37,101,75,26,230,25,205,2940,576,2364,709
39035177201,Census Tract 1772.01,3963,3963,9184.198,0.4315019992,1537,1083,586,497,218,279,454,293,161,1537,393,517,279,210,97,9,32,57198,57198,56710,,,53750,,68942,70694,69940,55934,1602,1537,65,348,0,238,43,67,0,348,43,67,3940,230,137,102,252,298,2921,3645,431,3214,36,1,35,0,0,0,44,8,36,0,0,0,88,29,59,127,0,127,411,79,332,3343,381,2962,824
39035177202,Census Tract 1772.02,3051,3051,6747.508,0.4521669598,1246,765,417,348,149,199,481,340,141,1246,388,364,295,139,10,12,38,50286,50286,50304,,,,,,,,50643,1383,1246,137,369,0,263,49,41,16,369,49,41,2975,212,74,216,471,330,1672,2841,419,2422,29,0,29,8,8,0,0,0,0,0,0,0,42,30,12,55,45,10,83,30,53,2800,419,2381,1287
39035177302,Census Tract 1773.02,2547,2547,3538.859,0.7197234118,1112,653,449,204,62,142,459,173,286,1112,380,385,200,93,24,30,0,57162,57162,55946,,,,,,,,54792,1153,1112,41,219,0,162,17,22,18,219,17,22,2547,48,44,71,117,343,1924,2290,163,2127,86,0,86,90,0,90,9,0,9,0,0,0,22,0,22,50,0,50,71,0,71,2259,163,2096,474
39035177303,Census Tract 1773.03,4385,4385,7038.796,0.6229758593,1938,1152,768,384,124,260,786,331,455,1938,580,757,330,193,51,9,18,53355,53355,56288,,,,,,,26151,60769,2094,1938,156,445,0,184,122,125,14,445,122,125,4385,177,57,8,454,674,3015,3761,143,3618,163,0,163,0,0,0,220,0,220,0,0,0,135,99,36,106,0,106,468,158,310,3508,84,3424,1119
39035177304,Census Tract 1773.04,3761,3761,5951.009,0.6319936617,1575,782,432,350,48,302,793,266,527,1575,636,503,228,121,33,14,40,47207,47207,46671,48854,,51071,,,,56827,46454,1730,1575,155,976,44,619,171,102,40,976,171,102,3357,198,93,103,357,535,2071,2789,288,2501,328,32,296,0,0,0,74,20,54,10,0,10,35,0,35,121,54,67,502,129,373,2446,206,2240,2007
39035177403,Census Tract 1774.03,3019,3019,7964.526,0.3790558103,1237,725,495,230,91,139,512,226,286,1237,432,361,176,137,111,8,12,57917,57917,56964,,,63523,,60250,,60083,56696,1342,1237,105,296,20,105,115,38,18,296,115,38,3019,124,67,52,208,513,2055,2731,216,2515,0,0,0,0,0,0,115,9,106,0,0,0,63,0,63,110,18,92,76,0,76,2725,216,2509,719
39035177404,Census Tract 1774.04,2684,2684,7429.799,0.3612480058,1099,715,492,223,72,151,384,166,218,1099,331,398,178,56,125,0,11,68984,68984,65341,,,,,,,,67500,1182,1099,83,170,0,65,41,0,64,170,41,0,2684,233,90,26,189,321,1825,2111,111,2000,177,148,29,31,0,31,44,0,44,0,0,0,22,0,22,299,90,209,467,235,232,2080,111,1969,418
39035177405,Census Tract 1774.05,4624,4624,6583.24,0.7023897408,1885,1280,882,398,85,313,605,338,267,1885,519,625,432,160,132,0,17,63783,63783,64183,40850,,,,,,54167,64967,1953,1885,68,475,18,279,41,77,60,475,41,77,4624,58,15,196,243,546,3566,4356,193,4163,159,69,90,0,0,0,13,7,6,0,0,0,20,0,20,76,0,76,172,7,165,4204,186,4018,1186
39035177406,Census Tract 1774.06,3890,3890,7191.802,0.5408936258,1513,1009,747,262,128,134,504,289,215,1513,395,538,240,191,110,16,23,63320,63320,66190,41477,,,,,,,66190,1682,1513,169,264,0,141,77,46,0,264,77,46,3863,262,29,28,196,535,2813,3648,263,3385,204,55,149,0,0,0,10,0,10,0,0,0,1,1,0,0,0,0,52,1,51,3597,263,3334,781
